Do,Ph,ORP,EC,TDS,Water_Temp,CDO,CpH,CORP,CEC,CTDS,CWT,wqc
4.895,6.9727,205.4448,1569.892,56.696,22.958,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.997,7.0278,232.7419,238.7097,33.2356,24.0332,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.893,6.9727,259.9495,1154.839,50.8309,24.0332,Abnormal,Normal,Low,High,Normal,Normal,Polluted
4.633,6.9727,287.1652,243.0108,44.9658,23.5445,Low,Normal,Low,Normal,Low,Normal,Polluted
4.633,6.9727,369.3255,916.129,50.8309,23.5445,Low,Normal,Normal,High,Normal,Normal,Unpolluted
4.854,6.9727,396.7367,1518.28,56.696,23.349,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
5.355,7.0002,55.2346,1593.548,50.8309,22.2737,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.199,7.2203,27.8478,273.1183,25.4155,22.8602,Low,Normal,Low,Normal,Low,Normal,Polluted
4.367,6.9177,26.6406,279.5699,50.8309,23.6422,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.533,7.0553,53.8807,1569.892,54.741,23.1535,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.308,6.9177,81.1372,266.6667,50.8309,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.205,7.2203,108.4506,296.7742,33.2356,24.6198,Low,Normal,Low,Normal,Low,Normal,Polluted
4.308,6.9177,135.7967,1569.892,54.741,24.4242,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.475,7.0553,163.1427,1019.355,41.0557,25.0108,Abnormal,Normal,Low,High,Low,Normal,Polluted
4.153,7.2203,190.4969,251.6129,54.741,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.644,7.0002,217.8674,1113.979,50.8309,24.4242,Abnormal,Normal,Low,High,Normal,Normal,Polluted
4.153,6.9727,272.3802,778.4946,50.8309,24.131,Low,Normal,Low,High,Normal,Normal,Polluted
4.423,7.0002,299.5715,270.9677,46.9208,23.349,Low,Normal,Low,Normal,Low,Normal,Polluted
4.533,7.1103,381.292,1554.839,54.741,23.9355,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.308,6.9177,70.6794,1421.505,33.2356,24.0332,Low,Normal,Low,High,Low,Normal,Polluted
5.289,7.0002,11.1307,1569.892,58.651,21.8827,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
5.049,7.0278,38.4767,1567.742,50.8309,21.9805,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.836,7.1103,65.8309,1567.742,50.8309,22.958,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,6.9727,93.2421,283.871,54.741,23.349,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.202,6.9727,120.5881,1296.774,50.8309,23.9355,Low,Normal,Low,High,Normal,Normal,Polluted
4.205,7.0002,147.9586,496.7742,52.7859,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.558,7.2754,175.1743,1584.946,50.8309,24.522,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.35,6.9177,202.4389,320.4301,54.741,24.3265,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.308,7.1928,229.7361,262.3656,50.8309,24.8153,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.533,6.9177,257.0658,270.9677,50.8309,23.6422,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.533,6.9727,284.3548,273.1183,46.9208,23.5445,Low,Normal,Low,Normal,Low,Normal,Polluted
4.049,7.0553,311.7416,1135.484,46.9208,24.131,Low,Normal,Normal,High,Low,Normal,Unpolluted
3.696,6.9177,339.0469,1451.613,52.7859,24.522,Abnormal,Normal,Normal,High,Normal,Normal,Polluted
4.312,6.9177,366.3766,1578.495,56.696,23.5445,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
3.893,7.1378,85.4562,258.0645,41.0557,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.153,6.9727,58.2405,1578.495,41.0557,24.131,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.533,6.9727,3.5402,845.1613,41.0557,23.74,Low,Normal,Abnormal,High,Low,Normal,Polluted
4.533,7.1653,51.0622,251.6129,56.696,23.74,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.854,6.8077,132.9537,1567.742,58.651,23.4467,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.355,6.9727,160.3161,270.9677,50.8309,22.6647,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.146,6.9177,187.6214,260.215,56.696,23.6422,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.367,6.9177,214.8941,264.5161,56.696,23.0557,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.718,7.0278,242.1994,1563.441,58.651,22.176,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.718,7.0002,269.4477,1559.14,46.9208,22.3715,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.895,6.9727,296.7367,249.4624,50.8309,22.8602,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.146,7.0002,324.0176,1187.097,46.9208,23.9355,Low,Normal,Normal,High,Low,Normal,Unpolluted
4.478,7.2203,351.3718,273.1183,46.9208,23.1535,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.533,7.0278,378.6852,735.4838,50.8309,23.74,Low,Normal,Normal,High,Normal,Normal,Unpolluted
3.893,6.9727,405.9254,277.4193,54.741,24.6198,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
4.256,6.9177,100.6158,1567.742,50.8309,24.2287,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.893,7.0278,73.2128,1559.14,50.8309,24.4242,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.696,6.9177,45.9563,273.1183,41.0557,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.945,7.0278,18.537,1578.495,54.741,24.6198,Abnormal,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.256,6.9177,8.8742,264.5161,37.1457,24.522,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
3.748,6.9727,36.2366,255.914,54.741,24.3265,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.696,7.0278,63.379,1552.688,54.741,24.131,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,7.0002,90.8472,1563.441,33.2356,23.1535,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.696,7.0002,118.2177,270.9677,50.8309,24.0332,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.589,7.1653,145.6207,1576.344,46.9208,23.6422,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.202,7.1928,172.8527,1120.43,50.8309,23.8377,Low,Normal,Low,High,Normal,Normal,Polluted
4.589,6.9177,200.101,279.5699,50.8309,23.4467,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.061,7.0553,227.3819,1589.247,50.8309,22.4692,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.179,7.1653,254.7035,253.7634,46.9208,22.176,Low,Normal,Low,Normal,Low,Normal,Polluted
4.317,6.9177,282.0332,1490.323,50.8309,22.8602,Low,Normal,Low,High,Normal,Normal,Polluted
4.836,7.2754,309.3956,1584.946,41.0557,22.8602,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.533,7.1653,336.6439,273.1183,46.9208,23.6422,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.308,7.1653,363.998,270.9677,46.9208,24.131,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.308,6.9727,391.2382,449.4624,56.696,24.4242,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
3.893,7.1103,115.2867,249.4624,50.8309,24.7175,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.051,7.2203,87.9488,270.9677,50.8309,25.0108,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.997,7.1103,60.5295,253.7634,50.8309,24.8153,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.945,6.9727,33.0939,1569.892,54.741,24.913,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.661,6.9727,5.7071,266.6667,54.741,25.2063,Abnormal,Normal,Abnormal,Normal,Normal,Normal,Polluted
4.049,7.2754,21.639,260.215,41.0557,24.2287,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
3.696,6.9727,48.9524,251.6129,54.741,24.7175,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.049,6.9177,76.2252,234.4086,41.0557,24.522,Low,Normal,Low,Normal,Low,Normal,Polluted
3.945,6.9177,103.5468,258.0645,41.0557,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.893,7.2754,130.9254,251.6129,54.741,24.4242,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.202,7.0278,158.3121,1569.892,54.741,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.936,7.0002,185.6826,1589.247,50.8309,23.6422,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.533,7.1653,213.0042,1561.29,54.741,23.2512,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.589,7.0553,240.391,1554.839,54.741,23.349,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.589,7.0278,267.4927,1219.355,50.8309,23.6422,Low,Normal,Low,High,Normal,Normal,Polluted
4.257,7.2203,294.741,236.5591,46.9208,23.2512,Low,Normal,Low,Normal,Low,Normal,Polluted
4.895,7.0278,321.9974,1593.548,50.8309,22.958,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.423,7.0278,349.2946,1563.441,46.9208,22.3715,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
5.289,6.9177,376.6243,382.7957,46.9208,21.8827,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.836,7.0002,403.9785,1544.086,41.0557,22.4692,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.589,7.0278,102.5301,262.3656,46.9208,23.349,Low,Normal,Low,Normal,Low,Normal,Polluted
4.854,7.1378,75.1841,273.1183,46.9208,23.5445,Low,Normal,Low,Normal,Low,Normal,Polluted
4.454,6.9727,47.8381,264.5161,46.9208,24.2287,Low,Normal,Low,Normal,Low,Normal,Polluted
4.558,7.2203,20.5246,270.9677,50.8309,24.131,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
4.402,7.0553,6.8051,270.9677,37.1457,24.522,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
4.205,7.2754,34.2245,270.9677,46.9208,24.7175,Low,Normal,Low,Normal,Low,Normal,Polluted
3.856,6.9177,61.6683,236.5591,33.2356,25.0108,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.256,7.0002,89.1039,264.5161,37.1457,24.2287,Low,Normal,Low,Normal,Low,Normal,Polluted
3.644,6.9177,116.4255,1131.183,33.2356,24.913,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.524,7.0278,143.7146,268.8172,44.9658,25.0108,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.426,7.2754,170.9873,270.9677,50.8309,25.2063,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.893,7.1103,198.2437,279.5699,46.9208,24.8153,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,7.0278,225.5246,1556.989,33.2356,24.8153,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.312,6.9727,252.9358,1548.387,54.741,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.936,6.9727,280.2086,1559.14,46.9208,23.9355,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.644,7.2203,307.5302,1066.667,50.8309,24.4242,Abnormal,Normal,Normal,High,Normal,Normal,Polluted
3.644,7.0002,334.8517,1554.839,50.8309,24.0332,Abnormal,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.533,7.2203,362.0674,1567.742,50.8309,23.8377,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.257,7.0278,389.389,1550.538,46.9208,23.74,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.047,7.0553,117.1196,238.7097,33.2356,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
4.943,7.0278,89.7573,1554.839,54.741,22.7625,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.146,7.2478,62.4683,668.8172,56.696,23.2512,Low,Normal,Low,High,Normal,Normal,Polluted
5.289,6.9727,35.1466,1569.892,56.696,21.785,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.777,6.9177,7.8169,270.9677,50.8309,22.0782,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
5.289,7.0278,19.4966,238.7097,56.696,21.9805,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
5.002,6.9727,46.7693,275.2688,50.8309,22.4692,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.179,7.2754,74.0828,1565.591,54.741,22.7625,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.296,6.9727,101.4532,1563.441,33.2356,22.958,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.688,7.2754,128.726,270.9677,46.9208,23.8377,Low,Normal,Low,Normal,Low,Normal,Polluted
4.402,7.1653,156.0231,277.4193,54.741,24.522,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.402,7.0553,183.1085,1561.29,41.0557,24.4242,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.8,6.9727,210.3568,1554.839,50.8309,24.913,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.35,7.0278,237.6866,1572.043,50.8309,24.6198,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.945,6.9727,264.9348,1559.14,46.9208,24.522,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.256,7.2754,292.2157,1243.011,41.0557,24.8153,Low,Normal,Low,High,Low,Normal,Polluted
4.153,7.0278,319.5047,369.8925,54.741,24.3265,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
3.8,7.0278,346.7774,1307.527,46.9208,24.6198,Abnormal,Normal,Normal,High,Low,Normal,Polluted
3.997,6.9727,374.0909,268.8172,54.741,24.4242,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
3.945,6.9727,401.3881,255.914,54.741,24.3265,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
3.748,6.9727,105.1206,283.871,54.741,24.3265,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.312,6.9727,77.8071,270.9677,50.8309,23.9355,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.696,7.0002,50.5344,1152.688,54.741,24.2287,Abnormal,Normal,Low,High,Normal,Normal,Polluted
3.8,7.1653,23.2616,255.914,56.696,24.2287,Abnormal,Normal,Abnormal,Normal,Normal,Normal,Polluted
4.478,7.2203,4.0518,1559.14,46.9208,23.5445,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
4.202,7.0278,31.463,1561.29,44.9658,23.8377,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.205,6.9727,58.8172,1569.892,54.741,24.2287,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.696,7.2754,86.0655,354.8387,54.741,24.2287,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.893,7.0278,113.379,1561.29,41.0557,24.522,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.633,6.9727,140.6924,395.6989,37.1457,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
3.945,6.9727,168.1118,1578.495,56.696,24.6198,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.153,6.9727,195.4741,249.4624,50.8309,24.522,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.256,7.1653,222.755,1580.645,50.8309,24.522,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.8,7.0278,250.0603,1572.043,50.8309,24.913,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.573,7.1103,277.3737,1591.398,50.8309,25.1085,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.049,7.0278,304.6709,1550.538,37.1457,24.522,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
3.8,6.9727,331.9436,1567.742,50.8309,24.131,Abnormal,Normal,Normal,Abnormal,Normal,Normal,Polluted
3.748,7.0002,359.2652,249.4624,50.8309,24.2287,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
3.936,6.9727,386.5298,1565.591,56.696,23.74,Abnormal,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.589,7.0002,120.0521,1567.742,54.741,23.4467,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,7.0002,92.6328,1563.441,46.9208,23.349,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.179,7.2203,65.3193,1567.742,50.8309,22.176,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.895,7.0002,38.0222,1552.688,54.741,22.176,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.659,7.0278,10.7657,1569.892,50.8309,22.4692,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.257,7.0002,16.5233,754.8387,52.7859,23.0557,Low,Normal,Abnormal,High,Normal,Normal,Polluted
4.533,6.9727,43.7716,268.8172,56.696,23.2512,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.854,7.0553,71.085,264.5161,33.2356,23.74,Low,Normal,Low,Normal,Low,Normal,Polluted
4.965,6.9177,98.3985,279.5699,50.8309,23.4467,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.205,6.9727,125.7364,933.3333,52.7859,24.2287,Low,Normal,Low,High,Normal,Normal,Polluted
4.402,6.9727,152.9114,1554.839,54.741,24.0332,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.454,7.0002,180.2574,1556.989,41.0557,24.7175,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.153,6.9727,207.4731,1563.441,46.9208,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.893,6.9727,234.8029,273.1183,50.8309,24.8153,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.426,7.2203,262.0349,1572.043,50.8309,25.1085,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.71,6.9727,289.332,260.215,56.696,25.0108,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.153,7.0553,316.6129,260.215,56.696,24.522,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
3.71,6.9177,343.8856,230.1075,41.0557,25.4018,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
3.893,7.0278,371.2398,1574.193,50.8309,24.6198,Abnormal,Normal,Normal,Abnormal,Normal,Normal,Polluted
3.748,6.9727,398.537,1576.344,50.8309,24.8153,Abnormal,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.533,7.1103,107.988,253.7634,46.9208,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
4.312,7.0278,80.7804,1432.258,54.741,23.8377,Low,Normal,Low,High,Normal,Normal,Polluted
3.748,7.1928,53.5158,1363.441,54.741,24.4242,Abnormal,Normal,Low,High,Normal,Normal,Polluted
4.423,7.0828,26.2512,1561.29,33.2356,23.1535,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.423,7.0553,0.9238,1565.591,54.741,23.349,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.257,7.2203,28.2779,273.1183,50.8309,23.2512,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.179,7.1653,55.6077,1580.645,50.8309,22.8602,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.943,6.9727,82.8315,1587.097,41.0557,22.958,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.146,7.0002,110.1613,273.1183,41.0557,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
4.454,7.1653,137.4177,279.5699,50.8309,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.633,6.9727,164.8208,273.1183,50.8309,23.9355,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.101,6.9727,192.232,331.1828,41.0557,24.8153,Low,Normal,Low,Normal,Low,Normal,Polluted
4.256,6.9727,219.4396,279.5699,50.8309,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.256,6.9727,246.7449,234.4086,56.696,24.4242,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.71,7.0002,274.0991,1561.29,44.9658,25.2063,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.71,7.1103,301.4858,1539.785,50.8309,25.0108,Abnormal,Normal,Normal,Abnormal,Normal,Normal,Polluted
3.758,6.9727,328.8156,279.5699,50.8309,25.2063,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
4.049,6.9177,356.1046,270.9677,37.1457,24.3265,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.049,7.0278,383.3936,1544.086,56.696,24.7175,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
3.748,7.0278,123.1802,1559.14,41.0557,24.913,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.426,6.9177,95.8341,387.0968,50.8309,25.304,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.8,6.9727,68.537,253.7634,50.8309,24.8153,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.945,7.1653,41.2643,283.871,50.8309,24.131,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.945,7.0002,14.0567,249.4624,44.9658,24.3265,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
4.533,7.1653,13.2568,253.7634,50.8309,23.5445,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
4.533,7.2203,40.5458,1559.14,50.8309,23.8377,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.533,7.0002,67.7371,1567.742,50.8309,23.1535,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.633,6.9727,94.8387,1582.796,54.741,23.1535,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,7.2754,122.2662,890.3226,50.8309,22.8602,Low,Normal,Low,High,Normal,Normal,Polluted
4.718,6.9177,149.4656,1572.043,50.8309,22.176,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.718,7.0553,176.7872,268.8172,50.8309,22.3715,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.895,7.2203,204.0681,249.4624,50.8309,22.8602,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.718,7.1378,231.3816,1559.14,50.8309,22.7625,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.533,7.0553,258.7357,1563.441,33.2356,23.1535,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.533,7.0278,286.0492,1556.989,50.8309,23.4467,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.589,7.0278,313.3301,260.215,54.741,23.74,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.478,6.9727,340.7495,238.7097,46.9208,23.5445,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.101,7.1103,368.1199,584.9463,50.8309,24.3265,Low,Normal,Normal,High,Normal,Normal,Unpolluted
4.454,7.2203,395.3845,1569.892,54.741,24.4242,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.35,7.0553,111.2138,791.3978,50.8309,24.131,Low,Normal,Low,High,Normal,Normal,Polluted
4.153,6.9727,83.8759,1554.839,54.741,24.913,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.475,6.9727,56.538,1561.29,56.696,25.0108,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.256,6.9727,29.1593,275.2688,54.741,24.0332,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.153,6.9177,1.7726,253.7634,52.7859,24.522,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
3.475,6.9727,25.5083,1559.14,46.9208,25.0108,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.049,6.9177,52.8951,255.914,50.8309,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.997,6.9727,80.2411,238.7097,56.696,24.8153,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.049,7.1653,107.5057,275.2688,54.741,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.696,7.0553,134.8517,245.1613,46.9208,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.696,7.2754,162.1571,1552.688,56.696,24.4242,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.644,7.0002,189.4624,249.4624,50.8309,24.913,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.524,7.0278,216.7107,1552.688,33.2356,25.0108,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.256,7.0002,244.0323,260.215,44.9658,24.8153,Low,Normal,Low,Normal,Low,Normal,Polluted
4.256,6.9727,271.362,1073.118,44.9658,24.3265,Low,Normal,Low,High,Low,Normal,Polluted
3.661,6.9727,298.6592,649.4624,50.8309,25.4018,Abnormal,Normal,Low,High,Normal,Normal,Polluted
4.049,6.9177,325.9808,251.6129,54.741,24.7175,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.049,6.9727,353.2943,245.1613,50.8309,24.522,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
3.524,7.1653,380.5995,238.7097,33.2356,25.2063,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
4.049,6.9727,125.9742,1567.742,50.8309,24.522,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.807,7.0002,98.7015,1559.14,50.8309,25.304,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.945,7.1103,71.4614,406.4516,44.9658,24.3265,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.696,6.9727,44.1805,378.4946,50.8309,24.2287,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.047,7.2203,16.8834,1574.193,50.8309,23.9355,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.533,7.1103,10.3812,1490.323,50.8309,23.4467,Low,Normal,Abnormal,High,Normal,Normal,Polluted
4.423,7.0002,37.8006,1387.097,50.8309,23.349,Low,Normal,Low,High,Normal,Normal,Polluted
5.415,6.9727,65.1059,1580.645,41.0557,21.8827,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.002,7.0002,92.4112,1408.602,50.8309,22.0782,Low,Normal,Low,High,Normal,Normal,Polluted
5.289,7.0278,119.7898,270.9677,50.8309,21.785,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.836,6.9727,147.0626,1552.688,44.9658,22.8602,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.533,7.2203,174.319,1554.839,54.741,23.4467,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
